"city","tzadj_hour","Weekday","Journeys"
"minneapolis",11,0,163.125
"minneapolis",11,1,115.99173553719
"minneapolis",12,0,181.9
"minneapolis",12,1,135.180327868852
"minneapolis",13,0,193.74
"minneapolis",13,1,126.661157024793
"minneapolis",14,0,201.32
"minneapolis",14,1,116.073770491803
"minneapolis",15,0,214.326530612245
"minneapolis",15,1,136.140495867769
"minneapolis",16,0,204.34693877551
"minneapolis",16,1,180.401639344262
"minneapolis",17,0,189.54
"minneapolis",17,1,194.106557377049
"minneapolis",18,0,168.897959183673
"minneapolis",18,1,165.590163934426
"minneapolis",19,0,144.74
"minneapolis",19,1,143.256198347107
"minneapolis",20,0,123.26
"minneapolis",20,1,108.96694214876
"minneapolis",21,0,105.081632653061
"minneapolis",21,1,80.5583333333333
"minneapolis",22,0,84.0208333333333
"minneapolis",22,1,56.15
"minneapolis",23,0,64.9
"minneapolis",23,1,32.2436974789916
"modling",0,0,1.6
"modling",0,1,1.34375
"modling",1,0,1.16666666666667
"modling",1,1,1
"modling",2,0,1.11111111111111
"modling",2,1,1
"modling",3,0,1.66666666666667
"modling",3,1,2
"modling",4,0,1.5
"modling",4,1,1
"modling",5,1,1.18181818181818
"modling",6,0,1
"modling",6,1,1.94285714285714
"modling",7,0,1.375
"modling",7,1,3.23008849557522
"modling",8,0,2.17241379310345
"modling",8,1,2.87387387387387
"modling",9,0,2.125
"modling",9,1,2.8019801980198
"modling",10,0,1.64102564102564
"modling",10,1,2.01282051282051
"modling",11,0,1.73333333333333
"modling",11,1,1.98611111111111
"modling",12,0,2.03225806451613
"modling",12,1,1.69879518072289
"modling",13,0,2.16129032258065
"modling",13,1,1.67032967032967
"modling",14,0,2.78787878787879
"modling",14,1,2.04597701149425
"modling",15,0,1.96153846153846
"modling",15,1,2.1505376344086
"modling",16,0,1.93103448275862
"modling",16,1,2.86792452830189
"modling",17,0,1.78571428571429
"modling",17,1,3.62068965517241
"modling",18,0,1.95652173913043
"modling",18,1,2.91509433962264
"modling",19,0,1.72727272727273
"modling",19,1,2.1734693877551
"modling",20,0,1.54545454545455
"modling",20,1,1.60294117647059
"modling",21,0,1.81818181818182
"modling",21,1,1.35849056603774
"modling",22,0,1.38461538461538
"modling",22,1,1.36363636363636
"modling",23,0,1.2
"modling",23,1,1.37735849056604
"monash",0,0,1.125
"monash",0,1,1.21428571428571
"monash",1,0,1
"monash",1,1,1.66666666666667
"monash",2,0,1
"monash",2,1,1.33333333333333
"monash",3,1,1.25
"monash",4,0,1
"monash",4,1,2
"monash",5,0,1
"monash",5,1,1.28571428571429
"monash",6,0,1.09090909090909
"monash",6,1,1.48148148148148
"monash",7,0,2
"monash",7,1,2.5421686746988
"monash",8,0,2.40540540540541
"monash",8,1,4.01834862385321
"monash",9,0,2.35897435897436
"monash",9,1,5.35344827586207
"monash",10,0,2.69565217391304
"monash",10,1,4.85714285714286
"monash",11,0,3.46511627906977
"monash",11,1,5.45299145299145
"monash",12,0,3.1304347826087
"monash",12,1,5.69230769230769
"monash",13,0,4.02040816326531
"monash",13,1,6.58474576271186
"monash",14,0,3.82222222222222
"monash",14,1,6.12820512820513
"monash",15,0,3.48837209302326
"monash",15,1,5.83898305084746
"monash",16,0,4.82222222222222
"monash",16,1,6.78813559322034
"monash",17,0,4.78260869565217
"monash",17,1,7.69230769230769
"monash",18,0,3.88636363636364
"monash",18,1,6.48717948717949
"monash",19,0,3.64285714285714
"monash",19,1,5.1
"monash",20,0,3.425
"monash",20,1,4.12389380530973
"monash",21,0,2.76190476190476
"monash",21,1,3.77570093457944
"monash",22,0,2.35897435897436
"monash",22,1,2.71875
"monash",23,0,1.97142857142857
"monash",23,1,2.23595505617978
"montevideo",5,1,5.4
"montevideo",7,0,1.52380952380952
"montevideo",7,1,2.30769230769231
"montevideo",8,0,1.69230769230769
"montevideo",8,1,5.14634146341463
"montevideo",9,0,1.78787878787879
"montevideo",9,1,4.75409836065574
"montevideo",10,0,3.42857142857143
"montevideo",10,1,4.51639344262295
"montevideo",11,0,4.40909090909091
"montevideo",11,1,4.39344262295082
"montevideo",12,0,3.5
"montevideo",12,1,3.90833333333333
"montevideo",13,0,4.12244897959184
"montevideo",13,1,4.16535433070866
"montevideo",14,0,3.46938775510204
"montevideo",14,1,5.1796875
"montevideo",15,0,4.02083333333333
"montevideo",15,1,5.65040650406504
"montevideo",16,0,3.775
"montevideo",16,1,6.22764227642276
"montevideo",17,0,3.65116279069767
"montevideo",17,1,6.9504132231405
"montevideo",18,0,2.60975609756098
"montevideo",18,1,6.72222222222222
"montevideo",19,0,2.125
"montevideo",19,1,4.0655737704918
"montevideo",20,0,1.89473684210526
"montevideo",20,1,2.04477611940298
"montevideo",21,0,6.66666666666667
"montevideo",21,1,1.81818181818182
"montevideo",22,0,2
"montevideo",23,1,1
"montpellier",0,0,20.3018867924528
"montpellier",0,1,22.8307692307692
"montpellier",1,0,26.6481481481481
"montpellier",1,1,23.3076923076923
"montpellier",2,0,29.3888888888889
"montpellier",2,1,16.8914728682171
"montpellier",3,0,26.3518518518519
"montpellier",3,1,11.671875
"montpellier",4,0,23.1666666666667
"montpellier",4,1,8.26153846153846
"montpellier",5,0,15.1851851851852
"montpellier",5,1,5.92307692307692
"montpellier",6,0,7.07407407407407
"montpellier",6,1,4.5234375
"montpellier",7,0,6.17647058823529
"montpellier",7,1,20.9923076923077
"montpellier",8,0,11.2592592592593
"montpellier",8,1,39.1461538461538
"montpellier",9,0,19.4259259259259
"montpellier",9,1,32.0923076923077
"montpellier",10,0,31.5740740740741
"montpellier",10,1,30.1615384615385
"montpellier",11,0,42.0185185185185
"montpellier",11,1,31.5076923076923
"montpellier",12,0,37.2777777777778
"montpellier",12,1,32.8769230769231
"montpellier",13,0,34.9074074074074
"montpellier",13,1,33.1153846153846
"montpellier",14,0,39.9074074074074
"montpellier",14,1,33.2923076923077
"montpellier",15,0,45.7407407407407
"montpellier",15,1,37.1769230769231
"montpellier",16,0,39.4444444444444
"montpellier",16,1,37.8217054263566
"montpellier",17,0,34.2222222222222
"montpellier",17,1,47.2
"montpellier",18,0,36.4259259259259
"montpellier",18,1,46.5461538461538
"montpellier",19,0,34.9074074074074
"montpellier",19,1,37.4615384615385
"montpellier",20,0,30.6481481481481
"montpellier",20,1,31.8153846153846
"montpellier",21,0,25.0740740740741
"montpellier",21,1,29.6692307692308
"montpellier",22,0,25.9814814814815
"montpellier",22,1,29.8538461538462
"montpellier",23,0,24.4259259259259
"montpellier",23,1,26.4307692307692
"montreal",0,0,825.46
"montreal",0,1,425.283333333333
"montreal",1,0,632.68
"montreal",1,1,259.216666666667
"montreal",2,0,464.4
"montreal",2,1,156.949579831933
"montreal",3,0,392.18
"montreal",3,1,120.6
"montreal",4,0,176.84
"montreal",4,1,84.2166666666667
"montreal",5,0,121.32
"montreal",5,1,135.733333333333
"montreal",6,0,141.62
"montreal",6,1,441.98347107438
"montreal",7,0,291.88
"montreal",7,1,1436.81818181818
"montreal",8,0,578.62
"montreal",8,1,2596.99173553719
"montreal",9,0,903.92
"montreal",9,1,1577.20661157025
"montreal",10,0,1181.5
"montreal",10,1,1087.04132231405
"montreal",11,0,1380.02
"montreal",11,1,1151.12396694215
"montreal",12,0,1553.64
"montreal",12,1,1301.2479338843
"montreal",13,0,1675.6
"montreal",13,1,1303.45901639344
"montreal",14,0,1763.56
"montreal",14,1,1230.68852459016
"montreal",15,0,1838.22
"montreal",15,1,1439.56557377049
"montreal",16,0,1832.56
"montreal",16,1,2119.58196721311
"montreal",17,0,1761.72
"montreal",17,1,2681.02459016393
"montreal",18,0,1543.62
"montreal",18,1,2160.38524590164
"montreal",19,0,1641.58
"montreal",19,1,1628.52459016393
"montreal",20,0,1335.72
"montreal",20,1,1312.86885245902
"montreal",21,0,1192.26
"montreal",21,1,1130.05737704918
"montreal",22,0,1038.78
"montreal",22,1,899.165289256198
"montreal",23,0,944.897959183673
"montreal",23,1,671.545454545455
"moscow",0,0,535.590909090909
"moscow",0,1,442.371681415929
"moscow",1,0,391.25
"moscow",1,1,303.654867256637
"moscow",2,0,363.4
"moscow",2,1,188.821428571429
"moscow",3,0,275.217391304348
"moscow",3,1,141.866071428571
"moscow",4,0,206.260869565217
"moscow",4,1,113.351351351351
"moscow",5,0,166.913043478261
"moscow",5,1,112.153153153153
"moscow",6,0,158.177777777778
"moscow",6,1,151.45045045045
"moscow",7,0,164.108695652174
"moscow",7,1,319.696428571429
"moscow",8,0,249.630434782609
"moscow",8,1,713.991071428571
"moscow",9,0,339.847826086957
"moscow",9,1,738.857142857143
"moscow",10,0,517.586956521739
"moscow",10,1,657.159292035398
"moscow",11,0,686.659574468085
"moscow",11,1,653.15652173913
"moscow",12,0,884.63829787234
"moscow",12,1,743.956896551724
"moscow",13,0,1099.91304347826
"moscow",13,1,837.293103448276
"moscow",14,0,1317.21739130435
"moscow",14,1,884.117117117117
"moscow",15,0,1390.95652173913
"moscow",15,1,901.833333333333
"moscow",16,0,1531.60869565217
"moscow",16,1,966.675438596491
"moscow",17,0,1563.17391304348
"moscow",17,1,1205.71929824561
"moscow",18,0,1561.74468085106
"moscow",18,1,1619.73913043478
"moscow",19,0,1531.86956521739
"moscow",19,1,1649.38053097345
"moscow",20,0,1367.85416666667
"moscow",20,1,1392.49565217391
"moscow",21,0,1154.34782608696
"moscow",21,1,1162.97345132743
"moscow",22,0,945.260869565217
"moscow",22,1,903.70796460177
"moscow",23,0,738.333333333333
"moscow",23,1,684.920353982301
"mulheimadr",0,0,3.40740740740741
"mulheimadr",0,1,2.78048780487805
"mulheimadr",1,0,2.09375
"mulheimadr",1,1,2.5625
"mulheimadr",2,0,2.27586206896552
"mulheimadr",2,1,1.94117647058824
"mulheimadr",3,0,2
"mulheimadr",3,1,1.4375
"mulheimadr",4,0,1.16666666666667
"mulheimadr",4,1,1.19047619047619
"mulheimadr",5,0,1.36
"mulheimadr",5,1,1.39473684210526
"mulheimadr",6,0,1.23076923076923
"mulheimadr",6,1,2.1566265060241
"mulheimadr",7,0,1.23529411764706
"mulheimadr",7,1,3.775
"mulheimadr",8,0,2.71428571428571
"mulheimadr",8,1,2.87155963302752
"mulheimadr",9,0,1.96969696969697
"mulheimadr",9,1,2.76415094339623
"mulheimadr",10,0,2.46341463414634
"mulheimadr",10,1,3.28703703703704
"mulheimadr",11,0,2.58139534883721
"mulheimadr",11,1,3.23300970873786
"mulheimadr",12,0,3.2972972972973
"mulheimadr",12,1,3.45045045045045
"mulheimadr",13,0,3.95454545454545
"mulheimadr",13,1,4.14159292035398
"mulheimadr",14,0,2.95454545454545
"mulheimadr",14,1,4.20634920634921
"mulheimadr",15,0,3.875
"mulheimadr",15,1,5.15702479338843
"mulheimadr",16,0,3.67391304347826
"mulheimadr",16,1,5.84677419354839
"mulheimadr",17,0,3.74418604651163
"mulheimadr",17,1,5.152
"mulheimadr",18,0,2.97619047619048
"mulheimadr",18,1,4.21311475409836
"mulheimadr",19,0,3.17021276595745
"mulheimadr",19,1,4.03571428571429
"mulheimadr",20,0,2.76744186046512
"mulheimadr",20,1,3.06306306306306
"mulheimadr",21,0,2.68421052631579
"mulheimadr",21,1,3.25641025641026
"mulheimadr",22,0,1.94444444444444
"mulheimadr",22,1,2.48913043478261
"mulheimadr",23,0,2.11764705882353
"mulheimadr",23,1,2.37634408602151
"mulhouse",0,0,9.25
"mulhouse",0,1,9.69767441860465
"mulhouse",1,0,11.2407407407407
"mulhouse",1,1,4.50847457627119
"mulhouse",2,0,5.36734693877551
"mulhouse",2,1,2.61111111111111
"mulhouse",3,0,4.69767441860465
"mulhouse",3,1,2.57534246575342
"mulhouse",4,0,3.34782608695652
"mulhouse",4,1,2.47967479674797
"mulhouse",5,0,3.06818181818182
"mulhouse",5,1,5.03875968992248
"mulhouse",6,0,3.80392156862745
"mulhouse",6,1,11.4384615384615
"mulhouse",7,0,6.5
"mulhouse",7,1,49.9692307692308
"mulhouse",8,0,9.64150943396226
"mulhouse",8,1,76.4692307692308
"mulhouse",9,0,17.4528301886792
"mulhouse",9,1,42.2615384615385
"mulhouse",10,0,21.9433962264151
"mulhouse",10,1,29.8923076923077
"mulhouse",11,0,25.2641509433962
"mulhouse",11,1,29.7538461538462
"mulhouse",12,0,24.4905660377358
"mulhouse",12,1,41.6384615384615
"mulhouse",13,0,22.6481481481481
"mulhouse",13,1,36.6153846153846
"mulhouse",14,0,23.6666666666667
"mulhouse",14,1,40.9538461538462
"mulhouse",15,0,24.2777777777778
"mulhouse",15,1,29.8384615384615
"mulhouse",16,0,23.8333333333333
"mulhouse",16,1,39.2
"mulhouse",17,0,24.2777777777778
"mulhouse",17,1,62.8139534883721
"mulhouse",18,0,26.8888888888889
"mulhouse",18,1,58.0230769230769
"mulhouse",19,0,25.7777777777778
"mulhouse",19,1,39.2076923076923
"mulhouse",20,0,21.0925925925926
"mulhouse",20,1,27.9923076923077
"mulhouse",21,0,13.9814814814815
"mulhouse",21,1,19.8307692307692
"mulhouse",22,0,13.8490566037736
"mulhouse",22,1,16.4846153846154
"mulhouse",23,0,11.5
"mulhouse",23,1,13.5813953488372
"munich",6,0,1
"munich",6,1,1.08333333333333
"munich",7,0,1
"munich",7,1,1.25714285714286
"munich",8,0,1
"munich",8,1,1.89285714285714
"munich",9,0,1
"munich",9,1,1.41666666666667
"munich",10,0,1
"munich",10,1,1
"munich",11,0,1
"munich",11,1,1.1
"munich",12,0,1.75
"munich",12,1,1.2
"munich",13,0,1.25
"munich",13,1,1.66666666666667
"munich",14,0,1
"munich",14,1,1.08333333333333
"munich",15,0,1.25
"munich",15,1,1.14285714285714
"munich",16,0,1.5
"munich",16,1,1.16666666666667
"munich",17,0,1.5
"munich",17,1,1.41666666666667
"munich",18,0,1
"munich",18,1,1.23529411764706
"munich",19,0,1.5
"munich",19,1,2
"munich",20,1,1.4
"munich",21,1,1.33333333333333
"munich",22,1,1.5
"munich",23,1,1
"namur",0,0,2.18181818181818
"namur",0,1,1.89473684210526
"namur",1,0,2.41666666666667
"namur",1,1,1.51219512195122
"namur",2,0,1.96
"namur",2,1,1.42857142857143
"namur",3,0,2.23529411764706
"namur",3,1,1.4
"namur",4,0,1.38888888888889
"namur",4,1,1.35922330097087
"namur",5,0,1.63636363636364
"namur",5,1,3.76404494382022
"namur",6,0,1.44444444444444
"namur",6,1,15.5511811023622
"namur",7,0,1.8
"namur",7,1,18.2692307692308
"namur",8,0,2.86666666666667
"namur",8,1,20.4538461538462
"namur",9,0,3.81132075471698
"namur",9,1,10.8527131782946
"namur",10,0,4.42307692307692
"namur",10,1,7.86821705426357
"namur",11,0,5.74509803921569
"namur",11,1,6.63565891472868
"namur",12,0,5.35849056603774
"namur",12,1,12.7131782945736
"namur",13,0,5.09433962264151
"namur",13,1,15.6899224806202
"namur",14,0,4.51923076923077
"namur",14,1,9.27692307692308
"namur",15,0,5.22641509433962
"namur",15,1,11.4307692307692
"namur",16,0,4.65384615384615
"namur",16,1,15.984496124031
"namur",17,0,4.94117647058824
"namur",17,1,17.8837209302326
"namur",18,0,5.30188679245283
"namur",18,1,11.9384615384615
"namur",19,0,4.37735849056604
"namur",19,1,7.2
"namur",20,0,4
"namur",20,1,4.87596899224806
"namur",21,0,3.40909090909091
"namur",21,1,4.09756097560976
"namur",22,0,2.75510204081633
"namur",22,1,3.75409836065574
"namur",23,0,2.21739130434783
"namur",23,1,2.89565217391304
"nancy",0,0,8.52
"nancy",0,1,8.5891472868217
"nancy",1,0,9.62962962962963
"nancy",1,1,5.00833333333333
"nancy",2,0,8.6734693877551
"nancy",2,1,4.05555555555556
"nancy",3,0,7.03846153846154
"nancy",3,1,3.24761904761905
"nancy",4,0,5.01923076923077
"nancy",4,1,2.42156862745098
"nancy",5,0,3.7843137254902
"nancy",5,1,2.66666666666667
"nancy",6,0,2.4390243902439
"nancy",6,1,21.5590551181102
"nancy",7,0,3.54347826086957
"nancy",7,1,49.515625
"nancy",8,0,7.03921568627451
"nancy",8,1,53.1860465116279
"nancy",9,0,10.5961538461538
"nancy",9,1,38.7923076923077
"nancy",10,0,13.6981132075472
"nancy",10,1,30.8923076923077
"nancy",11,0,15.4528301886792
"nancy",11,1,23.4
"nancy",12,0,16.7735849056604
"nancy",12,1,28.0846153846154
"nancy",13,0,15.1666666666667
"nancy",13,1,25.1307692307692
"nancy",14,0,16.537037037037
"nancy",14,1,22.9461538461538
"nancy",15,0,17.4444444444444
"nancy",15,1,19.1846153846154
"nancy",16,0,17.4814814814815
"nancy",16,1,24.4692307692308
"nancy",17,0,17.5185185185185
"nancy",17,1,36.8682170542636
"nancy",18,0,17.537037037037
"nancy",18,1,34.1153846153846
"nancy",19,0,18.9814814814815
"nancy",19,1,30.4692307692308
"nancy",20,0,13.6111111111111
"nancy",20,1,19.5384615384615
"nancy",21,0,10.5849056603774
"nancy",21,1,12.6076923076923
"nancy",22,0,10.3518518518519
"nancy",22,1,11.9692307692308
"nancy",23,0,8.09433962264151
"nancy",23,1,9.390625
"nantes",0,0,44.3461538461538
"nantes",0,1,51.9461538461538
"nantes",1,0,54.8333333333333
"nantes",1,1,28.7734375
"nantes",2,0,37.2830188679245
"nantes",2,1,15.408
"nantes",3,0,36.622641509434
"nantes",3,1,10.8809523809524
"nantes",4,0,31.8867924528302
"nantes",4,1,10.8125
"nantes",5,0,17.3584905660377
"nantes",5,1,9.69230769230769
"nantes",6,0,15.5660377358491
"nantes",6,1,39.4692307692308
"nantes",7,0,18.6415094339623
"nantes",7,1,155.992307692308
"nantes",8,0,39.0943396226415
"nantes",8,1,318.353846153846
"nantes",9,0,64.8867924528302
"nantes",9,1,194.723076923077
"nantes",10,0,85.9811320754717
"nantes",10,1,106.607692307692
"nantes",11,0,114.905660377358
"nantes",11,1,116.323076923077
"nantes",12,0,123.056603773585
"nantes",12,1,215.692307692308
"nantes",13,0,107.722222222222
"nantes",13,1,195.392307692308
"nantes",14,0,110.037037037037
"nantes",14,1,143.292307692308
"nantes",15,0,128.203703703704
"nantes",15,1,123.469230769231
"nantes",16,0,129.722222222222
"nantes",16,1,195.323076923077
"nantes",17,0,127.185185185185
"nantes",17,1,299.511627906977
"nantes",18,0,121.240740740741
"nantes",18,1,282.323076923077
"nantes",19,0,112.796296296296
"nantes",19,1,209.061538461538
"nantes",20,0,94.3888888888889
"nantes",20,1,131.938461538462
"nantes",21,0,68.0185185185185
"nantes",21,1,83.6
"nantes",22,0,55.8148148148148
"nantes",22,1,72.7984496124031
"nantes",23,0,52.1481481481481
"nantes",23,1,70.1328125
"nantong",0,0,7.11320754716981
"nantong",0,1,7.6875
"nantong",1,0,3.62
"nantong",1,1,3.63492063492063
"nantong",2,0,2.92682926829268
"nantong",2,1,3.25961538461538
"nantong",3,0,3.17647058823529
"nantong",3,1,3.70588235294118
"nantong",4,0,5.36538461538461
"nantong",4,1,5.91269841269841
"nantong",5,0,33.4905660377358
"nantong",5,1,37.7519379844961
"nantong",6,0,105.698113207547
"nantong",6,1,140.4453125
"nantong",7,0,142.849056603774
"nantong",7,1,256.1875
"nantong",8,0,167.442307692308
"nantong",8,1,264.9921875
"nantong",9,0,158.188679245283
"nantong",9,1,167.53125
"nantong",10,0,120.471698113208
"nantong",10,1,129.217054263566
"nantong",11,0,88.3396226415094
"nantong",11,1,103.284615384615
"nantong",12,0,59.0377358490566
"nantong",12,1,65.0153846153846
"nantong",13,0,59.4150943396226
"nantong",13,1,63.3538461538462
"nantong",14,0,69.3018867924528
"nantong",14,1,73.8
"nantong",15,0,89.9811320754717
"nantong",15,1,108.9
"nantong",16,0,104.415094339623
"nantong",16,1,120.646153846154
"nantong",17,0,137
"nantong",17,1,198.93023255814
"nantong",18,0,126.722222222222
"nantong",18,1,216.782945736434
"nantong",19,0,101.092592592593
"nantong",19,1,144.294573643411
"nantong",20,0,70.2037037037037
"nantong",20,1,92.6171875
"nantong",21,0,63.537037037037
"nantong",21,1,78.0234375
"nantong",22,0,35.0555555555556
"nantong",22,1,41.3875968992248
"nantong",23,0,14.7592592592593
"nantong",23,1,14.906976744186
"nashville",4,0,1.8780487804878
"nashville",4,1,1.8452380952381
"nashville",5,0,1.26666666666667
"nashville",5,1,1.49122807017544
"nashville",6,0,3.85714285714286
"nashville",6,1,3.82882882882883
"nashville",7,0,6.83333333333333
"nashville",7,1,6.7906976744186
"nashville",8,0,10.4313725490196
"nashville",8,1,13.1171875
"nashville",9,0,26.4
"nashville",9,1,13.953488372093
"nashville",10,0,35.5490196078431
"nashville",10,1,18.953125
"nashville",11,0,43.0392156862745
"nashville",11,1,22.6511627906977
"nashville",12,0,42.7547169811321
"nashville",12,1,24.9538461538462
"nashville",13,0,43.7222222222222
"nashville",13,1,22.3846153846154
"nashville",14,0,42.8867924528302
"nashville",14,1,22.0232558139535
"nashville",15,0,39.6481481481481
"nashville",15,1,20.6923076923077
"nashville",16,0,35.0192307692308
"nashville",16,1,23.2615384615385
"nashville",17,0,30.2115384615385
"nashville",17,1,25.1230769230769
"nashville",18,0,28.1923076923077
"nashville",18,1,25.1230769230769
"nashville",19,0,21.5490196078431
"nashville",19,1,19.296875
"nashville",20,0,12.34
"nashville",20,1,10.1190476190476
"nashville",21,0,8.71428571428571
"nashville",21,1,7.125
"nashville",22,0,3.43478260869565
"nashville",22,1,3.12068965517241
"nashville",23,0,3.5
"nashville",23,1,2
"neusiedlersee",0,1,2
"neusiedlersee",1,1,1
"neusiedlersee",2,0,3
"neusiedlersee",3,1,2
"neusiedlersee",4,0,1
"neusiedlersee",4,1,1
"neusiedlersee",5,0,1
"neusiedlersee",5,1,1.5
"neusiedlersee",6,0,1
"neusiedlersee",6,1,1
"neusiedlersee",7,0,1.375
"neusiedlersee",7,1,1.25
"neusiedlersee",8,0,1.8125
"neusiedlersee",8,1,2.33333333333333
"neusiedlersee",9,0,2.69230769230769
"neusiedlersee",9,1,1.48484848484848
"neusiedlersee",10,0,3.93548387096774
"neusiedlersee",10,1,2.22448979591837
"neusiedlersee",11,0,3.03225806451613
"neusiedlersee",11,1,2.57692307692308
"neusiedlersee",12,0,2.625
"neusiedlersee",12,1,2.025
"neusiedlersee",13,0,3.03846153846154
"neusiedlersee",13,1,2.24137931034483
"neusiedlersee",14,0,2.8125
"neusiedlersee",14,1,2.15151515151515
"neusiedlersee",15,0,2.55555555555556
"neusiedlersee",15,1,1.97297297297297
"neusiedlersee",16,0,1.7
"neusiedlersee",16,1,1.51351351351351
"neusiedlersee",17,0,2.31818181818182
"neusiedlersee",17,1,1.60606060606061
"neusiedlersee",18,0,2.27272727272727
"neusiedlersee",18,1,1.64705882352941
"neusiedlersee",19,0,1.76470588235294
"neusiedlersee",19,1,1.55
"neusiedlersee",20,0,1.625
"neusiedlersee",20,1,1.57142857142857
"neusiedlersee",21,0,1.6
"neusiedlersee",21,1,1.77777777777778
"neusiedlersee",22,0,1.5
"neusiedlersee",22,1,1
"neusiedlersee",23,1,2.33333333333333
"neworleans",0,0,17.7551020408163
"neworleans",0,1,10
"neworleans",1,0,13.2
"neworleans",1,1,6.10169491525424
"neworleans",2,0,8.82
"neworleans",2,1,3.90990990990991
"neworleans",3,0,6
"neworleans",3,1,2.96116504854369
"neworleans",4,0,3.48936170212766
"neworleans",4,1,2.37113402061856
"neworleans",5,0,4.19148936170213
"neworleans",5,1,3.42105263157895
"neworleans",6,0,5.74
"neworleans",6,1,8.475
"neworleans",7,0,9.68
"neworleans",7,1,17.0247933884298
"neworleans",8,0,22.44
"neworleans",8,1,35.297520661157
"neworleans",9,0,33.18
"neworleans",9,1,31.2314049586777
"neworleans",10,0,41.62
"neworleans",10,1,30.7933884297521
"neworleans",11,0,51.74
"neworleans",11,1,36.0333333333333
"neworleans",12,0,57.3
"neworleans",12,1,41.3471074380165
"neworleans",13,0,58.16
"neworleans",13,1,41.0983606557377
"neworleans",14,0,56.9
"neworleans",14,1,40.3524590163934
"neworleans",15,0,57.12
"neworleans",15,1,40.7213114754098
"neworleans",16,0,54.8
"neworleans",16,1,45.0327868852459
"neworleans",17,0,55.18
"neworleans",17,1,54.8606557377049
"neworleans",18,0,51
"neworleans",18,1,48.0245901639344
"neworleans",19,0,45.48
"neworleans",19,1,37.0655737704918
"neworleans",20,0,32.6
"neworleans",20,1,26.6147540983607
"neworleans",21,0,27.54
"neworleans",21,1,20.1404958677686
"neworleans",22,0,24.82
"neworleans",22,1,17.2666666666667
"neworleans",23,0,22.78
"neworleans",23,1,14.5206611570248
"newyork",0,0,772.622641509434
"newyork",0,1,489.341085271318
"newyork",1,0,516.944444444444
"newyork",1,1,280.457364341085
"newyork",2,0,340.981481481481
"newyork",2,1,173.480620155039
"newyork",3,0,220.518518518519
"newyork",3,1,131.038759689922
"newyork",4,0,160.185185185185
"newyork",4,1,145.604651162791
"newyork",5,0,142.796296296296
"newyork",5,1,472.395348837209
"newyork",6,0,305.907407407407
"newyork",6,1,1392.79230769231
"newyork",7,0,670.814814814815
"newyork",7,1,2837.39534883721
"newyork",8,0,1232.72222222222
"newyork",8,1,4595.15384615385
"newyork",9,0,1932.44444444444
"newyork",9,1,3313.3488372093
"newyork",10,0,2652.53703703704
"newyork",10,1,2175.67692307692
"newyork",11,0,3135.24074074074
"newyork",11,1,2133.01538461538
"newyork",12,0,3439.53703703704
"newyork",12,1,2355.06923076923
"newyork",13,0,3556.92592592593
"newyork",13,1,2465.96153846154
"newyork",14,0,3396.12962962963
"newyork",14,1,2504.13846153846
"newyork",15,0,3590.35185185185
"newyork",15,1,2671.4
"newyork",16,0,3535.53703703704
"newyork",16,1,3304.13846153846
"newyork",17,0,3393.11111111111
"newyork",17,1,4534.66153846154
"newyork",18,0,3094.42592592593
"newyork",18,1,4305.63076923077
"newyork",19,0,2857.8679245283
"newyork",19,1,3289.3358778626
"newyork",20,0,2144.49056603774
"newyork",20,1,2447.97709923664
"newyork",21,0,1655.20754716981
"newyork",21,1,1872.07633587786
"newyork",22,0,1337.35849056604
"newyork",22,1,1378.13076923077
"newyork",23,0,1069.11320754717
"newyork",23,1,872
"nice",0,0,104.69387755102
"nice",0,1,96.4677419354839
"nice",1,0,85.469387755102
"nice",1,1,52.712
"nice",2,0,62.8163265306122
"nice",2,1,31.479674796748
"nice",3,0,58.6326530612245
"nice",3,1,31.9193548387097
"nice",4,0,44
"nice",4,1,24.6129032258065
"nice",5,0,34.75
"nice",5,1,26.6935483870968
"nice",6,0,34.9387755102041
"nice",6,1,46.741935483871
"nice",7,0,48.530612244898
"nice",7,1,109.782258064516
"nice",8,0,83.3469387755102
"nice",8,1,175.758064516129
"nice",9,0,130.32
"nice",9,1,151.44
"nice",10,0,170.42
"nice",10,1,156.464
"nice",11,0,191.88
"nice",11,1,170.768
"nice",12,0,184.1
"nice",12,1,184.224
"nice",13,0,170.28
"nice",13,1,176.68
"nice",14,0,177.52
"nice",14,1,191.634920634921
"nice",15,0,201.94
"nice",15,1,202.18253968254
"nice",16,0,203.78
"nice",16,1,223.816
"nice",17,0,210.16
"nice",17,1,259.288
"nice",18,0,220.18
"nice",18,1,266.488
"nice",19,0,204.82
"nice",19,1,225.48
"nice",20,0,176.52
"nice",20,1,187.312
"nice",21,0,151.04
"nice",21,1,156.376
"nice",22,0,143.7
"nice",22,1,147.540322580645
"nice",23,0,136.86
"nice",23,1,133.596774193548
"nilufer",0,1,8.66666666666667
"nilufer",1,0,2
"nilufer",1,1,2
"nilufer",2,1,2
"nilufer",5,1,1
"nilufer",6,0,9.5
"nilufer",6,1,4
"nilufer",8,1,1.6
"nilufer",9,0,2.5
"nilufer",9,1,3.66666666666667
"nilufer",10,0,3.5
"nilufer",10,1,8.4
"nilufer",11,0,3
"nilufer",11,1,6.2
"nilufer",12,0,1.5
"nilufer",12,1,1.33333333333333
"nilufer",13,0,2.5
"nilufer",13,1,1.6
